"Player","Match Stat Matches","Aces per Game","DFs per Game","Ace to DF ratio","1st Serve %","1st Serve W %","2nd Serve W %","Service Pts W %","BP save %","Service hold %"
"Hilary Barte","3","0.07","0.19","0.37","70.7","53.1","37","48.4","39.1","48.1"
"Xinxin Yao","10","0.08","0.22","0.36","65.2","53","39.3","48.2","52.1","45.3"
"Marina Stakusic","60","0.2","0.56","0.36","55.8","63.7","43.3","54.7","53.4","60.3"
"Oksana Selekhmeteva","34","0.16","0.44","0.36","64.9","61.4","43","54.9","57.9","63.1"
"Sofya Lansere","11","0.18","0.5","0.36","65.7","64.2","46.3","58.1","58.9","67.5"
"Ivana Popovic","5","0.2","0.55","0.36","64.9","60","48.5","55.9","65.3","66.7"
"Hanyu Guo","39","0.14","0.39","0.36","60","59.4","43.9","53.2","45.7","55.7"
"Daria Kasatkina","301","0.15","0.42","0.36","67.6","60.2","42","54.3","52.7","60.2"
"Ayla Aksu","7","0.19","0.53","0.36","64.4","61.5","43.1","54.9","54.1","63.6"
"Eunhye Lee","5","0.25","0.69","0.36","54.9","60","40.4","51.2","40.5","51.9"
"Miyu Kato","80","0.08","0.22","0.36","64.9","58.9","46.8","54.6","52.6","60.4"
"Patricia Maria Tig","84","0.18","0.5","0.36","59.9","61","44.7","54.5","55.1","60"
"Ulrikke Eikeri","37","0.16","0.44","0.36","56.6","59.6","40","51.1","46.4","51.3"
"Kristie Ahn","95","0.12","0.33","0.36","62","59.1","46.7","54.4","54.3","59.8"
"Stephanie Dubois","78","0.13","0.36","0.36","65.3","59.3","42.9","53.6","51.2","59.1"
"Sophie Ferguson","33","0.16","0.44","0.36","70.3","60.8","38.6","54.3","49.2","62.8"
"Olivia Sanchez","5","0.15","0.42","0.36","49.2","60.8","36.7","48.6","39","52.8"
"Maria Fernanda Alvarez Teran","5","0.15","0.42","0.36","67.6","52.4","41.2","48.8","47.2","46.2"
"Lourdes Dominguez Lino","94","0.08","0.22","0.36","58.2","57","44.5","51.8","50.3","54.1"
"Kim Alice Grajdek","3","0.15","0.42","0.36","50.3","58.9","47.2","53.1","47.8","53.8"
"Dinara Safina","73","0.21","0.58","0.36","64.5","64","40.5","55.6","52.6","63.7"
"Barbora Palicova","16","0.14","0.4","0.35","58.5","61.2","44.1","54.1","51.4","59.6"
"Fiona Crawley","6","0.13","0.37","0.35","66.9","60.3","50.4","57","48.9","63.5"
"Jue Wang","1","0.08","0.23","0.35","65.9","53.4","50","52.3","40","53.8"
"Michaela Haet","2","0.06","0.17","0.35","59.2","53.2","39.6","47.7","42.1","38.9"
"Paige Mary Hourigan","6","0.17","0.48","0.35","60.2","52.9","33.8","45.3","46.6","40.4"
"Denisa Satralova","64","0.16","0.46","0.35","62.5","63","45.2","56.3","52","64.5"
"Yana Buchina","4","0.19","0.54","0.35","52.7","63.5","41.9","53.3","51.2","61.5"
"Stephanie Vogt","11","0.14","0.4","0.35","56.5","57.9","45.3","52.4","49","55.4"
"Seung-Yeon Hong","11","0.07","0.2","0.35","65.7","53.8","47.3","51.6","46.8","55"
"Nastassja Burnett","30","0.13","0.37","0.35","62.3","58.1","43.2","52.5","50.2","56.3"
"Nadiia Kichenok","58","0.18","0.51","0.35","61.1","64.2","42.1","55.6","52.1","62.5"
"Marta Domachowska","42","0.22","0.63","0.35","59.1","64.1","39.6","54.1","51.8","60"
"Maria Zharkova","2","0.06","0.17","0.35","57.4","57.6","49","53.9","50","66.7"
"Bibiane Schoofs","42","0.19","0.54","0.35","61.5","60.4","40.5","52.8","53.7","57.5"
"Alize Cornet","357","0.17","0.48","0.35","60.9","62.2","42.3","54.4","54.1","60.4"
"Carmen Andreea Herea","4","0.19","0.56","0.34","59.5","64","47.1","57.1","65.6","69.4"
"Sohyun Park","13","0.1","0.29","0.34","55.6","60.6","39.6","51.3","46.2","54"
"Yidi Yang","12","0.1","0.29","0.34","66","51.6","40.6","47.9","43.7","45.3"
"I-Hsuan Cho","2","0.13","0.38","0.34","66.7","52.7","29.7","45","44.4","37.5"
"Berfu Cengiz","7","0.17","0.5","0.34","59.1","59.4","43.5","52.9","51.9","59.4"
"Iryna Shymanovich","29","0.12","0.35","0.34","58","61.6","42","53.4","50.6","57.6"
"Marie Alexandre Leduc","1","0.13","0.38","0.34","44.4","54.2","26.7","38.9","40","25"
"Eudice Chong","15","0.1","0.29","0.34","66.6","54.2","43.1","50.5","44.4","51"
"Yeong Won Jeong","4","0.1","0.29","0.34","61.3","50","32.2","43.1","48.8","32.3"
"Allie Kiick","61","0.15","0.44","0.34","61.9","57.6","42.5","51.8","47.4","53.2"
"Zainab Ali Sajjad","1","0.17","0.5","0.34","42.1","56.3","22.7","36.8","16.7","16.7"
"Yuliya Kalabina","2","0.24","0.71","0.34","55.2","58.6","38.3","49.5","60","52.9"
"Tamira Paszek","127","0.17","0.5","0.34","58.9","59.9","43.6","53.2","54.8","58"
"Olga Govortsova","228","0.13","0.38","0.34","63.4","61","44","54.8","52.2","61.3"
"Naomi Cavaday","4","0.14","0.41","0.34","53.8","54.3","48.2","51.5","43.6","50"
"Nadia Lalami","1","0.17","0.5","0.34","55.3","38.1","17.6","28.9","40","0"
"Melanie Oudin","86","0.1","0.29","0.34","64.2","57.1","44.3","52.6","54","55.9"
"Karen Barritza","3","0.13","0.38","0.34","59.9","66.9","40.8","56.4","54.5","62.5"
"Jin-A Lee","6","0.14","0.41","0.34","55.8","56.6","44.6","51.3","57.1","51"
"Irina Falconi","150","0.14","0.41","0.34","59.1","59.2","42.4","52.3","50.9","55.1"
"Evgeniya Rodina","163","0.13","0.38","0.34","63.7","59.3","41.8","53","52","57"
"Jizelle Sibai","1","0.11","0.33","0.33","71.9","51.2","37.5","47.4","37.5","44.4"
"Abril Cardenas Olivares","1","0.14","0.43","0.33","60.5","50","17.6","37.2","40","14.3"
"Sayaka Ishii","14","0.15","0.45","0.33","60.3","63.7","45","56.3","54.8","65.3"
"Alexandra Eala","74","0.11","0.33","0.33","62.9","60.6","45.1","54.8","51.9","61.4"
"Ekaterina Reyngold","3","0.17","0.51","0.33","57.1","58.6","42.7","51.8","42.9","54.3"
"Jiaqi Wang","3","0.03","0.09","0.33","64.5","54.2","47.4","51.8","51.6","54.5"
"Rosa Vicens Mas","1","0.11","0.33","0.33","70.9","51.8","47.8","50.6","66.7","55.6"
"Maria Kononova","1","0.14","0.43","0.33","65.8","36","30.8","34.2","37.5","28.6"
"Mina Hodzic","3","0.11","0.33","0.33","61.9","54.1","49.3","52.3","50","55.6"
"Lisa Mays","1","0.14","0.43","0.33","55","59.1","27.8","45","20","42.9"
"Maja Chwalinska","28","0.07","0.21","0.33","67.5","58.5","49.8","55.7","46.6","63.6"
"Eunyeong Park","1","0.11","0.33","0.33","72.6","55.6","41.2","51.6","63.6","55.6"
"Seone Mendez","14","0.12","0.36","0.33","64.3","54","49.2","52.3","53.4","54.4"
"Francesca Di Lorenzo","58","0.1","0.3","0.33","66.4","59.4","44.8","54.5","48.8","59.8"
"Shanshan Guo","3","0.15","0.45","0.33","62.1","52.8","34.1","45.7","50","42.4"
"Sherazad Reix","7","0.17","0.51","0.33","55.4","58.1","45.9","52.6","47.1","58.5"
"Jana Fett","110","0.22","0.66","0.33","54.9","63.8","42.5","54.2","54.7","60.2"
"Plobrung Plipuech","1","0.14","0.43","0.33","50","58.3","20.8","39.6","58.3","28.6"
"Freya Christie","1","0.22","0.67","0.33","53.2","48","22.7","36.2","25","33.3"
"Yan Wang","7","0.1","0.3","0.33","64.8","56.6","43.1","51.9","46.4","54.3"
"Imogen Golder","1","0.1","0.3","0.33","67.7","42.9","50","45.2","14.3","40"
"Jacqueline Cabaj Awad","1","0.2","0.6","0.33","73","60.9","23.5","50.8","16.7","50"
"Julia Elbaba","7","0.13","0.4","0.33","61.4","53.9","44","50.1","41.5","49.3"
"Barbora Miklova","1","0.33","1","0.33","56.5","46.2","50","47.8","60","33.3"
"Victoria Bosio","1","0.1","0.3","0.33","61.6","64.4","42.9","56.2","57.1","70"
"Oleksandra Korashvili","6","0.21","0.63","0.33","47.6","62.4","40.6","51","28.6","47.9"
"Indy De Vroome","14","0.31","0.95","0.33","55.2","65.7","37.9","53.2","51.4","57.2"
"Mi Jeong Kwon","1","0.2","0.6","0.33","67.9","52.7","26.9","44.4","65","30"
"Valeria Solovyeva","23","0.07","0.21","0.33","73.4","58.6","44.7","54.9","50.3","60.9"
"Kotomi Takahata","5","0.13","0.4","0.33","62.8","58","38.3","50.7","41.7","53.3"
"Polina Vinogradova","1","0.14","0.43","0.33","50.5","66.7","39.6","53.3","50","57.1"
"Carla Forte","1","0.15","0.46","0.33","65.3","57.6","48.6","54.5","68.8","61.5"
"Zoe Gwen Scandalis","7","0.11","0.33","0.33","55.4","49.2","37.9","44.1","48.1","34.4"
"Tadeja Majeric","33","0.16","0.48","0.33","63.2","58.3","39.9","51.5","47.7","53.7"
"Raluca Olaru","35","0.17","0.52","0.33","58.2","61.2","44.5","54.2","49.4","60.5"
"Piia Suomalainen","1","0.25","0.75","0.33","55.9","60.6","42.3","52.5","42.9","50"
"Nazari Urbina","2","0.15","0.45","0.33","64.1","47.6","30.4","41.4","50","35"
"Margit Ruutel","1","0.11","0.33","0.33","67.9","63.2","22.2","50","50","77.8"
"Mallory Cecil","3","0.18","0.55","0.33","50.7","52.9","34.8","44","44.4","31.8"
"Laura Thorpe","13","0.2","0.6","0.33","60.7","58.1","39.4","50.8","53","53"
"Ksenia Lykina","33","0.15","0.45","0.33","65.1","61.3","45.4","55.7","50.6","62.7"
"Katarzyna Kawa","57","0.14","0.43","0.33","58.2","57.4","42.7","51.2","48.5","52.8"
"Jorgelina Cravero","4","0.16","0.49","0.33","58.8","61.8","35.3","50.9","54.8","61.2"
"Jessy Rompies","3","0.15","0.46","0.33","57.3","63.8","34.3","51.2","38.1","50"
"Astrid Besser","4","0.19","0.57","0.33","57.8","54.7","37.9","47.6","51.1","45.2"
"Tahlia Kokkinis","3","0.12","0.38","0.32","51.3","56.3","32.9","44.9","20","38.5"
"Weronika Ewald","4","0.19","0.59","0.32","57.7","52.9","39.3","47.2","52.2","40.5"
"Aliona Falei","12","0.15","0.47","0.32","63.1","63.3","43.6","56","51","64"
"Maria Mateas","14","0.13","0.41","0.32","67.5","56.7","41.2","51.6","43.1","52.1"
"Yuriko Miyazaki","22","0.12","0.37","0.32","63.1","61.6","45","55.5","53.7","63"
"Yu Jin Ahn","4","0.07","0.22","0.32","61.8","48","38","44.2","43.8","34.1"
"So-Jung Kim","13","0.07","0.22","0.32","57.1","59.3","42.3","52","46.6","52.3"
"Shahar Peer","207","0.11","0.34","0.32","63.9","61.2","43.7","54.9","52.3","61.8"
"Scarlett Werner","3","0.21","0.66","0.32","64.4","63.4","48.4","58","50","69"
"Lena Litvak","5","0.19","0.59","0.32","64.5","58.5","34.5","50","50.9","48.1"
"Jennifer Elie","20","0.13","0.41","0.32","63.4","61.7","44.6","55.4","48.8","62.4"
"Cagla Buyukakcay","98","0.09","0.28","0.32","69.5","57.1","42.8","52.7","50.4","55.2"
"Yuhan Wang","3","0.15","0.48","0.31","58.7","58.3","39.8","50.7","52.6","55"
"Ana Candiotto","3","0.11","0.35","0.31","57.6","56.9","41.5","50.4","48.6","51.4"
"Daria Snigur","42","0.08","0.26","0.31","70.7","58","41.9","53.3","51.2","58.7"
"Guiomar Maristany Zuleta De Reales","4","0.11","0.35","0.31","68.2","49.7","46","48.5","50","43.2"
"Katarina Zavatska","68","0.09","0.29","0.31","63.2","59.1","44.9","53.9","53.7","58.2"
"Qianhui Tang","5","0.17","0.54","0.31","51.3","54.2","35.9","45.3","40","41.3"
"Tamara Zidansek","116","0.11","0.35","0.31","65.2","59.6","42.8","53.7","53.8","59.3"
"Miriana Tona","5","0.16","0.52","0.31","64.5","55.5","39","49.6","50.8","48.2"
"Hao Chen Tang","10","0.19","0.62","0.31","51","58.6","39.7","49.3","52.2","48.8"
"Romana Tabak","3","0.13","0.42","0.31","59.9","58.9","39.6","51.2","63.2","54.8"
"Abbie Myers","11","0.18","0.58","0.31","52.7","56.5","39.8","48.6","35.6","44.4"
"Akiko Omae","14","0.09","0.29","0.31","64","58.4","39.4","51.6","50.8","54.3"
"Yurika Fatiha Sema","44","0.13","0.42","0.31","66.3","57.9","39.5","51.7","47.3","54.2"
"Sally Peers","23","0.11","0.36","0.31","65.4","51.8","37.4","46.8","45.4","43"
"Arina Rodionova","197","0.11","0.35","0.31","65.4","59.3","43.5","53.8","49.9","58.9"
"Christasha McNeil","2","0.17","0.57","0.3","48.3","53.5","40.8","46.9","45.5","47.8"
"Madison Sieg","5","0.1","0.33","0.3","64.3","54.1","42.7","50","23.1","50"
"Jessica Bouzas Maneiro","56","0.16","0.53","0.3","60.3","61.7","43.1","54.3","53","59.8"
"Miriam Kolodziejova","4","0.18","0.61","0.3","49.6","58.8","39.7","49.1","51.4","48.5"
"Camila Osorio","108","0.14","0.46","0.3","63.9","61","40.8","53.7","51.9","58.2"
"Layne Sleeth","3","0.03","0.1","0.3","69","47.7","49.3","48.1","54.1","43.3"
"Wushuang Zheng","15","0.09","0.3","0.3","60.3","55.2","43","50.3","37.1","50.3"
"Ipek Soylu","38","0.16","0.53","0.3","57.5","61.2","42.9","53.4","51.3","58.5"
"Riko Sawayanagi","25","0.14","0.46","0.3","60","57.4","41","50.9","47.5","51.9"
"Ya-Hsuan Lee","24","0.08","0.27","0.3","65.3","60.8","44.2","55.1","49.1","58.9"
"Victoria Duval","47","0.14","0.46","0.3","67.5","59.4","40.1","53.2","52.9","57.7"
"Brianna Morgan","2","0.19","0.63","0.3","44.1","55.6","40.4","47.1","30.8","43.8"
"Anastasiya Prenko","4","0.1","0.33","0.3","55.8","60.1","43.2","52.7","50","61.9"
"Petra Cetkovska","75","0.16","0.53","0.3","59.4","61.3","45.3","54.8","53.5","62.3"
"Patricia Mayr-Achleitner","74","0.08","0.27","0.3","66.9","56.8","45.6","53.1","52.7","57.2"
"Nan-Nan Zhang","2","0.21","0.71","0.3","57","45.3","35","40.9","41.2","28.6"
"Monique Adamczak","27","0.17","0.56","0.3","60.8","62.3","40.7","53.8","45.9","60.8"
"Maria Joao Koehler","23","0.21","0.71","0.3","56.1","67.4","43.6","57","60.7","68.4"
"Maret Ani","6","0.19","0.64","0.3","53.7","58.6","43.3","51.5","52.7","55.9"
"Lesia Tsurenko","327","0.13","0.43","0.3","64.6","60.1","44.4","54.5","52.7","61.1"
"Ksenia Palkina","23","0.15","0.5","0.3","55.8","58.6","41.8","51.2","45.3","53.1"
"Keren Shlomo","2","0.12","0.4","0.3","54.2","60.4","33.3","48","36.4","44"
"Irina Ramialison","5","0.2","0.66","0.3","54.1","60","40","50.8","51.8","55.7"
"Indire Akiki","2","0.17","0.56","0.3","62.6","51.9","30.4","43.9","42.1","38.9"
"Edina Gallovits-Hall","56","0.11","0.37","0.3","62.6","59.4","44.3","53.7","52.8","59.3"
"Allie Will","10","0.12","0.4","0.3","65.6","60.7","40.2","53.6","58.9","59.3"
"Julia Garcia Ruiz","4","0.14","0.49","0.29","57.3","55.4","42.2","49.8","22.7","51.4"
"Liv Hovde","12","0.07","0.24","0.29","62.8","54.8","37.1","48.2","46.4","44.9"
"Ariana Arseneault","3","0.1","0.34","0.29","64.2","62.9","53.6","59.6","66.7","72.4"
"Marina Bassols Ribera","34","0.11","0.38","0.29","60.8","58.2","44.4","52.8","50.3","56.5"
"Petra Hule","5","0.2","0.69","0.29","60.2","62.9","34.1","51.5","56.8","57.8"
"Irina Fetecau","11","0.08","0.28","0.29","67.8","57.8","45.5","53.8","45.5","59.7"
"Renata Zarazua","117","0.06","0.21","0.29","72.5","58","47.6","55.2","53.1","61.5"
"Yana Sizikova","8","0.2","0.7","0.29","57.1","61.1","42.6","53.2","46.9","58"
"Veronika Kapshay","9","0.11","0.38","0.29","59.2","58.5","38.2","50.2","45.1","52.1"
"Shannon Golds","4","0.14","0.49","0.29","56.1","56.8","38.8","48.9","52.9","54.3"
"Olga Savchuk","140","0.14","0.49","0.29","62.3","60.6","43.6","54.2","53.4","60.2"
"Olga Puchkova","65","0.17","0.58","0.29","59.3","60.3","39.4","51.8","46.2","54.2"
"Gail Brodsky","10","0.13","0.45","0.29","54.6","55.4","38.7","47.8","36.7","44.1"
"Elena Dementieva","86","0.16","0.55","0.29","61.1","64.2","45.9","57.1","57.2","67.7"
"Aniko Kapros","5","0.15","0.51","0.29","61.8","50.8","40.2","46.8","54.7","41.5"
"Linda Huang","1","0.22","0.78","0.28","55.6","56.7","33.3","46.3","16.7","44.4"
"Rina Saigo","12","0.08","0.29","0.28","65","58","49.1","54.9","56","64"
"Emiliana Arango","82","0.1","0.36","0.28","66","58.6","43.3","53.4","52.4","57.6"
"Alice Robbe","2","0.19","0.67","0.28","55.7","52.6","38.7","46.4","47.8","42.9"
"Isabelle Boulais","3","0.09","0.32","0.28","60.7","49.5","35.9","44.2","54.3","27.3"
"Olga Fridman","1","0.38","1.38","0.28","40","60","33.3","44","44.4","37.5"
"Katherine Sebov","41","0.08","0.29","0.28","72.6","58.7","41.8","54.1","53.1","60"
"Raluca Georgiana Serban","13","0.16","0.58","0.28","60.3","60.7","40.1","52.5","52.4","57.6"
"Andrea Lazaro Garcia","7","0.13","0.47","0.28","61","60.2","40.5","52.5","60.5","57.1"
"Belinda Woolcock","10","0.12","0.43","0.28","59.6","60.2","41.1","52.5","43.6","54.6"
"Olga Ianchuk","7","0.12","0.43","0.28","61.4","58.7","41.4","52","46.7","52.9"
"Yue-Yue Hu","14","0.05","0.18","0.28","69.3","55.4","48.7","53.3","44.4","56.5"
"Vladimira Uhlirova","8","0.15","0.53","0.28","53.9","56.6","34.8","46.5","39.1","43.2"
"Sybille Bammer","55","0.09","0.32","0.28","68.9","58.9","47.2","55.2","57.4","62.2"
"Sachie Ishizu","23","0.15","0.54","0.28","58.5","61.3","41.2","53","47.8","56.1"
"Kai-Chen Chang","158","0.16","0.57","0.28","59.2","62","41.6","53.6","52.5","59.1"
"Julia Boserup","76","0.16","0.58","0.28","63.6","61.5","41.2","54.1","54.1","59.1"
"Jingjing Lu","64","0.13","0.47","0.28","62.4","60.1","40.5","52.7","49.8","56.7"
"Jasmina Kajtazovic","1","0.14","0.5","0.28","60","57.4","36.1","48.9","30","50"
"Dominika Nociarova","1","0.18","0.64","0.28","64.1","54.5","35.1","47.6","73.9","45.5"
"Chia-Jung Chuang","2","0.18","0.65","0.28","54.9","53.7","34.5","45.1","42.1","35.3"
"Andrea Koch-Benvenuto","1","0.25","0.88","0.28","45.5","56","43.3","49.1","55.6","50"
"Alona Bondarenko","59","0.07","0.25","0.28","70.2","58.9","45.9","55","49.4","61.1"
"Laura Samson","7","0.11","0.41","0.27","60.8","54.5","38.3","48.2","38.2","43.2"
"Ena Koike","5","0.13","0.48","0.27","61.5","59.9","43","53.4","56","59.3"
"Lara Salden","3","0.15","0.56","0.27","61.7","61.4","45.6","55.3","61.3","64.7"
"Ingrid Neel","6","0.15","0.56","0.27","57.9","58.2","46.2","53.1","63.8","61.1"
"Tessah Andrianjafitrimo","13","0.13","0.48","0.27","60.7","60.5","38.3","51.8","53.3","53.3"
"Jiaxi Lu","4","0.15","0.56","0.27","56.3","53.1","34.2","44.8","43.8","30.8"
"Tornado Alicia Black","7","0.07","0.26","0.27","66.2","57.7","42.5","52.5","53.2","58"
"Kathinka Von Deichmann","31","0.14","0.52","0.27","68.4","56.7","41.7","51.9","50.7","54.2"
"Claudia Williams","2","0.2","0.75","0.27","47","58.6","31.6","44.3","43.5","35"
"Barbara Haas","35","0.12","0.45","0.27","63.6","60.7","39.9","53.1","50.7","57.5"
"Natalija Stevanovic","40","0.13","0.48","0.27","57.9","60.4","40.4","52","46.7","54.8"
"Youlia Fedossova","5","0.23","0.85","0.27","59.2","64.3","30.4","50.5","48.9","54.7"
"Whitney Jones","2","0.2","0.73","0.27","53.2","73.8","24.3","50.6","46.2","53.3"
"Wen-Hsin Hsu","16","0.06","0.22","0.27","68.1","56.7","42.5","52.1","48.7","55.9"
"Sandra Zaniewska","5","0.13","0.48","0.27","64.1","58.9","42.2","52.9","52","55.6"
"Nicole Rottmann","8","0.16","0.59","0.27","60.2","61.3","40.2","52.9","50","55.9"
"Laura Siegemund","195","0.09","0.33","0.27","70.5","60.1","45.5","55.8","52.8","63.2"
"Klara Koukalova","151","0.11","0.41","0.27","58.2","59","41.7","51.7","50.6","54.5"
"Hao-Ching Chan","9","0.08","0.3","0.27","62.8","54.1","29.1","44.8","33.8","39"
"Tyra Caterina Grant","3","0.15","0.58","0.26","60.6","57.7","31.7","47.5","45.8","50"
"Tiantsoa Sarah Rakotomanga Rajaonah","18","0.09","0.34","0.26","64.7","59.5","43.6","53.9","52.7","59.4"
"Dimitra Pavlou","4","0.18","0.68","0.26","62.4","54.5","38.4","48.5","47.1","47.1"
"Darya Astakhova","7","0.07","0.27","0.26","61.2","57.5","36.4","49.3","40","49.2"
"Caroline Dunleavy","2","0.12","0.47","0.26","61.8","60.3","28.6","48.2","33.3","41.2"
"Catherine Leduc","3","0.1","0.38","0.26","64.6","45.1","28.6","39.2","43.8","14.3"
"Cristiana Ferrando","9","0.11","0.42","0.26","62.9","61.6","37.2","52.5","55.3","52.3"
"Aldila Sutjiadi","10","0.08","0.31","0.26","63.1","57.4","47.9","53.9","49.5","57.6"
"Zuzana Ondraskova","15","0.1","0.39","0.26","64.9","52.6","38.1","47.5","37.1","46.3"
"Misa Eguchi","69","0.09","0.35","0.26","70.6","59.1","41.4","53.9","51.3","58.5"
"Marianne Jodoin","1","0.08","0.31","0.26","69.6","51.6","21.4","42.4","43.8","30.8"
"Margalita Chakhnashvili-Ranzinger","8","0.13","0.5","0.26","50","58.4","39.8","49.1","44.8","54.9"
"Lina Stanciute","2","0.18","0.68","0.26","43.3","67.2","42.1","53","52.4","54.5"
"Katalin Marosi","21","0.16","0.61","0.26","57.8","61.4","41","52.8","44.3","56.5"
"Brittany Augustine","1","0.13","0.5","0.26","44.3","51.9","29.4","39.3","61.5","37.5"
"Anna Tatishvili","127","0.11","0.42","0.26","66.2","59.9","44.6","54.7","52.6","61.8"
"Renata Jamrichova","8","0.15","0.6","0.25","62.9","60.3","44.9","54.6","60.3","62.2"
"Antonia Vergara Rivera","1","0.09","0.36","0.25","63.3","54","37.9","48.1","45.5","45.5"
"Chloe Beck","1","0.25","1","0.25","57.9","42.4","41.7","42.1","33.3","25"
"Daniela Schekaiban","1","0.17","0.67","0.25","45.2","35.7","5.9","19.4","25","0"
"Hsin-Yuan Shih","1","0.14","0.57","0.25","48.6","38.9","26.3","32.4","33.3","14.3"
"Xinyu Jiang","9","0.08","0.32","0.25","60.9","52.8","45.8","50.1","50","49.5"
"Alana Parnaby","4","0.19","0.75","0.25","59.5","56","27.1","44.3","46.2","34.4"
"Mayo Hibi","56","0.04","0.16","0.25","72.7","55.7","48.1","53.6","50.7","57.6"
"Natsumi Chimura","1","0.14","0.57","0.25","44","50","25","36","50","14.3"
"Soyeon Park","1","0.14","0.57","0.25","56.5","50","30","41.3","50","28.6"
"Trang Huynh","1","0.11","0.44","0.25","50.9","53.6","51.9","52.7","58.3","44.4"
"Silvia Njiric","1","0.18","0.73","0.25","58","55","27.6","43.5","22.2","36.4"
"Dan Ni Wang","1","0.33","1.33","0.25","30.6","45.5","28","33.3","37.5","16.7"
"Kimiko Date","177","0.08","0.32","0.25","65.9","58.3","44.7","53.7","51.8","58.8"
"Tori Kinard","15","0.12","0.48","0.25","62.4","56.7","42","51.1","47.1","54"
"Svetlana Krivencheva","1","0.11","0.44","0.25","72.1","46.9","31.6","42.6","50","33.3"
"Sarah-Rebecca Sekulic","1","0.23","0.92","0.25","61.4","72.5","31.3","56.6","64.3","61.5"
"Sacha Jones","28","0.16","0.64","0.25","59.1","60.6","41.3","52.7","50.2","57.2"
"Pamela Montez","1","0.1","0.4","0.25","54.1","45.5","35.7","41","50","30"
"Mi Yoo","1","0.14","0.57","0.25","61.8","52.9","38.1","47.3","60","42.9"
"Maria Kondratieva","6","0.07","0.28","0.25","60.8","54.7","42.8","50","45.8","46.7"
"Lindsay Burdette","1","0.11","0.44","0.25","64.4","50","66.7","55.9","70","66.7"
"Jillian O'Neill","1","0.1","0.4","0.25","63.1","61","33.3","50.8","60","60"
"Jill Craybas","97","0.07","0.28","0.25","62.8","57.1","46.2","53","48.8","56.8"
"Alicja Rosolska","17","0.19","0.75","0.25","56.3","53.4","33.4","44.7","45.6","36.3"
"Aleksandra Kolesnichenko","2","0.1","0.4","0.25","58.5","55.3","40.7","49.2","50","45"
"Alberta Brianti","100","0.09","0.36","0.25","62.7","59.3","43.3","53.3","51.2","58.8"
"Lia Karatancheva","4","0.12","0.49","0.24","57","57.8","44.1","51.9","32.1","53.7"
"Thaisa Grana Pedretti","4","0.08","0.33","0.24","67.6","61.5","44.6","56","54.5","62.5"
"Sofya Zhuk","48","0.1","0.42","0.24","67.7","60.6","43.8","55.2","52.3","63.3"
"Gozal Ainitdinova","2","0.06","0.25","0.24","67.7","47.7","52.4","49.2","55","43.8"
"Barbara Gatica","2","0.04","0.17","0.24","77.6","52.3","55.3","52.9","52.2","52.2"
"Martina Trevisan","117","0.09","0.38","0.24","65","59.5","43.8","54","55.1","60"
"Vesna Dolonc","82","0.11","0.46","0.24","61.8","61.9","42.4","54.4","51","61.3"
"Su-Wei Hsieh","280","0.07","0.29","0.24","62.7","59.7","45.6","54.4","52.7","60.2"
"Melis Sezer","5","0.08","0.33","0.24","50.6","57.8","36.7","47.4","35.6","43.1"
"Laura Pous-Tio","35","0.07","0.29","0.24","65","55.6","44.3","51.6","51.9","55.1"
"Junri Namigata","98","0.11","0.46","0.24","59.1","59.7","44.6","53.5","52","58.4"
"Eva Birnerova","41","0.11","0.46","0.24","64.6","57.6","42.2","52.1","50.6","54"
"Anna Wishink","2","0.08","0.33","0.24","59.6","67.9","49.1","60.3","75","79.2"
"Dominika Salkova","29","0.1","0.44","0.23","59.3","61.4","47.1","55.6","54","63.6"
"Amarni Banks","2","0.1","0.43","0.23","66.9","58.2","42.2","52.9","30.8","57.1"
"Eva Lys","87","0.08","0.35","0.23","68.7","60.2","45.5","55.6","53.7","63.8"
"Lea Boskovic","5","0.05","0.22","0.23","64.4","63.4","43","56.1","60","66.7"
"Emily J. Harman","2","0.12","0.53","0.23","65.1","59.4","29.7","49.1","43.8","47.1"
"Zhaoxuan Yang","76","0.12","0.53","0.23","63.6","59.7","42.2","53.3","52.7","57.4"
"Mana Ayukawa","3","0.12","0.52","0.23","53.1","54.3","34.9","45.2","23.8","36"
"Daniela Seguel","15","0.07","0.31","0.23","67.7","56","44.2","52.2","57.3","56.6"
"Elena Zenko","2","0.13","0.56","0.23","53.4","60","39.6","50.5","46.7","50"
"Di Zhao","8","0.14","0.61","0.23","49.3","60.3","36.7","48.3","40.6","46.1"
"Martina Caregaro","5","0.12","0.53","0.23","63.3","62.6","32.3","51.4","54.5","51"
"Sandra Zahlavova","23","0.07","0.3","0.23","56.8","60","41.2","51.8","52.2","55"
"Nudnida Luangnam","40","0.1","0.44","0.23","64.2","60.5","45.8","55.3","54.7","63.8"
"Jawairiah Noordin","4","0.09","0.4","0.23","58.4","50.9","41.5","47","52.9","44.2"
"Gioia Barbieri","7","0.07","0.3","0.23","72.6","56.5","36.6","51","43.4","52.7"
"Florencia Molinero","13","0.1","0.44","0.23","63.3","56.2","42.1","51","45","52.4"
"Erika Takao","5","0.07","0.3","0.23","57.9","49.6","43.1","46.9","54.3","43.9"
"Yihan Qu","2","0.09","0.41","0.22","59.2","56","41.4","50","54.5","54.5"
"Whitney Osuigwe","66","0.11","0.5","0.22","66.6","56.8","41.9","51.8","50.7","54.7"
